City_ID,city,country,temperature,description,latitude,longitude,Hotel Name
959,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
960,lowestoft,GB,64.99,overcast clouds,52.48,1.75,Premier Inn Lowestoft hotel
961,victoria,HK,84.99,moderate rain,22.29,114.16,Mini Hotel Central
962,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
963,abidjan,CI,77.0,broken clouds,5.31,-4.02,ibis Abidjan Plateau
964,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
968,sorland,NO,53.6,light rain,67.67,12.69,Sjybrygga fiskecamp
969,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
971,aracati,BR,87.73,clear sky,-4.56,-37.77,Motel Pousada Milleniun - Aracati-CE
972,kruisfontein,ZA,61.0,clear sky,-34.0,24.73,Oyster Bay House Rental
973,amahai,ID,76.08,light rain,-3.33,128.92,Peternakan Ayam Bangkok Manisso
974,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
975,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
977,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
978,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
979,burnie,AU,52.0,overcast clouds,-41.07,145.92,Beachfront Voyager Motor Inn
980,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
981,fairbanks,US,53.6,light rain,64.84,-147.72,Westmark Fairbanks Hotel & Conference Center
982,shimoda,JP,73.0,light rain,34.67,138.95,Shimoda Tokyu Hotel
984,biggar,GB,62.01,overcast clouds,55.62,-3.52,Hartree Estates
985,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
986,celestun,MX,85.66,clear sky,20.87,-90.4,Posada Lilia
987,sobolevo,RU,55.47,very heavy rain,54.43,31.9,
988,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
989,college,US,53.6,broken clouds,64.86,-147.8,Pike's Waterfront Lodge
990,sao joao da barra,BR,84.2,few clouds,-21.64,-41.05,Pousada Porto De Canoas
993,dedougou,BF,78.26,few clouds,12.47,-3.47,Hôtel Bon Séjour
994,lagoa,PT,70.07,scattered clouds,39.05,-27.98,Casa Das Faias
996,ondjiva,AO,73.44,clear sky,-17.07,15.73,SOS Motel
998,laguna,US,93.99,haze,38.42,-121.42,Holiday Inn Express & Suites Elk Grove Central - Hwy 99
1000,kapaa,US,82.4,scattered clouds,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1001,sao filipe,CV,79.5,light rain,14.9,-24.5,Tortuga B&B
1002,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1003,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
1004,ponta do sol,PT,75.0,scattered clouds,32.67,-17.1,Hotel do Campo
1005,tura,IN,74.93,light rain,25.52,90.22,Hotel RIKMAN Continental
1006,sao gabriel da cachoeira,BR,91.4,broken clouds,-0.13,-67.09,Alarne - Área De Lazer Do Alto Rio Negro
1007,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1008,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1010,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1013,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1015,inhambane,MZ,66.2,few clouds,-23.86,35.38,Oceano
1016,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1017,strathpeffer,GB,62.01,broken clouds,57.59,-4.54,Bay Highland Hotel
1018,kapaa,US,82.4,scattered clouds,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1020,buta,CD,71.15,overcast clouds,2.79,24.73,HOTEL BISO NA BISO
1021,cabaiguan,CU,91.4,broken clouds,22.08,-79.5,Campismo Arroyo Lajas
1022,balkhash,KZ,59.36,clear sky,46.84,74.98,Family
1023,hithadhoo,MV,82.9,overcast clouds,-0.6,73.08,Scoop Guest House
1027,ponta do sol,PT,75.0,scattered clouds,32.67,-17.1,Hotel do Campo
1028,spanish town,JM,87.8,few clouds,17.99,-76.96,Shan's Cloud
1029,san patricio,MX,86.0,broken clouds,19.22,-104.7,Hotel Cabo Blanco
1030,alofi,NU,69.8,broken clouds,-19.06,-169.92,Taloa Heights
1031,kalmunai,LK,82.76,overcast clouds,7.42,81.82,VS Villa
1032,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1033,saurimo,AO,73.98,clear sky,-9.66,20.39,Hotel Kawissa Saurimo
1034,kropotkin,RU,72.61,clear sky,45.44,40.58,Hotel Europe Kropotkin
1035,faanui,PF,77.79,clear sky,-16.48,-151.75,Bora-Bora Pearl Beach Resort & Spa
1036,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1037,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1039,kongolo,CD,81.75,overcast clouds,-5.38,27.0,Hôtel Bouger Faire Bouger Rj Kanierra
1041,menongue,AO,66.63,clear sky,-14.66,17.69,Ritz Lauca
1042,faanui,PF,77.79,clear sky,-16.48,-151.75,Bora-Bora Pearl Beach Resort & Spa
1045,albany,US,78.01,scattered clouds,42.6,-73.97,
1046,umm kaddadah,SD,92.12,scattered clouds,13.6,26.69,
1048,yellowknife,CA,51.01,broken clouds,62.46,-114.35,The Explorer Hotel
1051,san patricio,MX,86.0,broken clouds,19.22,-104.7,Hotel Cabo Blanco
1054,manzil kamil,TN,82.0,few clouds,35.62,10.67,Boukarra Ali
1056,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1057,gifford,US,87.01,scattered clouds,27.68,-80.41,SpringHill Suites by Marriott Vero Beach
1058,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
1062,jhargram,IN,81.23,heavy intensity rain,22.45,86.98,Sarada Hotel
1063,faanui,PF,77.79,clear sky,-16.48,-151.75,Bora-Bora Pearl Beach Resort & Spa
1064,catamarca,AR,72.0,clear sky,-28.47,-65.79,Amerian Catamarca Park Hotel
1065,sitka,US,57.2,light rain,57.05,-135.33,Westmark Sitka
1066,port hedland,AU,69.8,clear sky,-20.32,118.57,The Esplanade Hotel
1067,asau,RO,62.01,clear sky,46.43,26.4,Casa Mika Ciobanus
1068,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1069,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1071,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1072,port lincoln,AU,58.73,overcast clouds,-34.73,135.87,Port Lincoln Hotel
1073,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1074,port hardy,CA,55.4,mist,50.7,-127.42,Airport Inn
1075,cabo san lucas,MX,84.2,scattered clouds,22.89,-109.91,Hotel Tesoro Los Cabos
1076,cabedelo,BR,84.2,few clouds,-6.98,-34.83,Lua Mansa Pousada
1077,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1078,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1079,saint-philippe,RE,69.8,mist,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
1080,chiang klang,TH,75.6,heavy intensity rain,19.29,100.86,Sangthongresort
1085,albany,US,78.01,scattered clouds,42.6,-73.97,
1087,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1088,mayor pablo lagerenza,PY,83.88,broken clouds,-19.93,-60.77,
1089,galanta,SK,64.0,overcast clouds,48.19,17.73,Hotel Galanta
1090,saint-philippe,RE,69.8,mist,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
1092,ketchikan,US,57.2,few clouds,55.34,-131.65,Snows Cove Lodge
1093,hithadhoo,MV,82.9,overcast clouds,-0.6,73.08,Scoop Guest House
1094,zhanaozen,KZ,70.03,overcast clouds,43.3,52.8,K.korabay 28A
1095,gorele,TR,73.4,scattered clouds,41.03,39.0,Görele Öğretmenevi
1096,peleduy,RU,50.88,overcast clouds,59.63,112.74,Гостиница «Уют»
1097,oparino,RU,57.83,overcast clouds,59.85,48.28,"Gostinitsa ""Oparino"""
1099,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1100,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1101,broome,US,79.0,clear sky,42.25,-75.83,Chenango Valley State Park
1102,port hardy,CA,55.4,mist,50.7,-127.42,Airport Inn
1103,prince rupert,CA,62.6,clear sky,54.32,-130.32,Crest Hotel
1104,terney,RU,63.1,overcast clouds,45.05,136.61,Sikhote-Alin'
1105,albany,US,78.01,scattered clouds,42.6,-73.97,
1107,bathsheba,BB,87.8,scattered clouds,13.22,-59.52,Atlantis Hotel
1108,avarua,CK,73.4,few clouds,-21.21,-159.78,Paradise Inn
1109,houlton,US,73.99,few clouds,46.13,-67.84,Ivey's Motor Lodge Houlton by Magnuson Worldwide
1110,port shepstone,ZA,65.95,few clouds,-30.74,30.45,My Den Beachfront B&B And Self-Catering
1111,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
1113,faanui,PF,77.79,clear sky,-16.48,-151.75,Bora-Bora Pearl Beach Resort & Spa
1114,cabo san lucas,MX,84.2,scattered clouds,22.89,-109.91,Hotel Tesoro Los Cabos
1115,ballingry,GB,63.0,overcast clouds,56.16,-3.33,Loch Leven Lodges
1116,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1117,halifax,CA,72.0,scattered clouds,44.65,-63.57,Hotel Halifax
1120,kodiak,US,53.6,clear sky,57.79,-152.41,Best Western Kodiak Inn and Convention Center
1121,victoria,HK,84.99,moderate rain,22.29,114.16,Mini Hotel Central
1122,tingo maria,PE,80.6,haze,-9.29,-76.01,Hospedaje Paraíso
1123,hobyo,SO,76.32,few clouds,5.35,48.53,Osmani Hotel
1124,berezovka,BY,50.02,light rain,53.72,25.5,Nad Nemanom Usad'ba
1125,ancud,CL,55.0,overcast clouds,-41.87,-73.82,Hotel Arena Gruesa
1126,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1127,xunchang,CN,71.38,light rain,28.45,104.72,Jiabin Inn
1128,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1129,ancud,CL,55.0,overcast clouds,-41.87,-73.82,Hotel Arena Gruesa
1130,khani,GE,73.4,scattered clouds,41.96,42.96,კურორტი ზეკარი/Resort Zekari
1131,codrington,AU,66.34,overcast clouds,-38.27,141.97,Codrington Gardens Bed And Breakfast
1133,tessalit,ML,98.19,clear sky,20.2,1.01,
1134,aksha,RU,50.43,clear sky,50.28,113.29,
1135,souillac,MU,71.6,shower rain,-20.52,57.52,Bils' Villa
1137,deqing,CN,75.0,light rain,30.54,119.96,Narada Boutique Hotel Huzhou Deqing
1140,pisco,PE,64.99,scattered clouds,-13.7,-76.22,Hostal San Isidro Oficial
1141,port elizabeth,ZA,59.0,few clouds,-33.92,25.57,39 On Nile Guest House
1143,trinidad,BO,84.2,overcast clouds,-14.83,-64.9,Hotel Piesta
1145,carnarvon,AU,64.4,broken clouds,-24.87,113.63,Hospitality Carnarvon
1146,diffa,NE,87.75,scattered clouds,13.32,12.61,ProDAF/Diffa
1147,middleton,GB,60.01,overcast clouds,53.55,-2.2,Mercure Manchester Norton Grange Hotel & Spa
1149,saldanha,ZA,62.6,clear sky,-33.01,17.94,Blue Bay Lodge
1151,birao,CF,72.57,overcast clouds,10.28,22.79,
1152,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1153,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1154,sakakah,SA,96.8,clear sky,29.97,40.21,Fakhamat Al Orjoana Apartment
1156,teguise,ES,84.2,clear sky,29.06,-13.56,B&B La Casona de Nazaret
1157,carnarvon,AU,64.4,broken clouds,-24.87,113.63,Hospitality Carnarvon
1159,hovd,MN,52.56,overcast clouds,48.01,91.64,Hotel Khovd
1160,martapura,ID,78.8,overcast clouds,-3.42,114.85,Montana Hotel Syariah
1162,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1163,mahajanga,MG,75.2,clear sky,-15.72,46.32,Restaurant Greedy Coco Lodge Majunga
1164,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1165,esfarayen,IR,71.6,clear sky,37.08,57.51,Mellat
1166,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1167,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1168,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
1169,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1170,deniliquin,AU,59.0,overcast clouds,-35.53,144.97,Riviana Motel
1171,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1172,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1173,shizunai,JP,72.61,clear sky,42.33,142.37,Shizunai Eclipse Hotel
1174,xai-xai,MZ,65.97,clear sky,-25.05,33.64,Platinum Hotel
1176,bari sadri,IN,76.6,clear sky,24.42,74.47,Roop Lal House
1179,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1180,bethel,US,78.01,clear sky,41.37,-73.41,Courtyard by Marriott Danbury
1184,east london,ZA,59.0,few clouds,-33.02,27.91,Tu Casa
1185,soller,ES,64.99,clear sky,39.77,2.72,Hotel Marina & Wellness Spa
1186,gat,IL,84.0,clear sky,31.61,34.76,OlusHome
1187,joshimath,IN,62.17,clear sky,30.57,79.57,Shivalik Camps & Resort
1189,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1190,cascais,PT,84.99,scattered clouds,38.7,-9.42,Hotel Vila Galé Cascais
1191,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1192,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1193,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1195,zharkent,KZ,56.71,clear sky,44.16,80.0,гостиница Satti
1196,springfield,US,90.0,clear sky,37.22,-93.3,Best Western Route 66 Rail Haven
1197,avarua,CK,73.4,few clouds,-21.21,-159.78,Paradise Inn
1198,kinablangan,PH,79.97,overcast clouds,7.69,126.55,Mainit Balete Hot Spring
1200,vaini,TO,68.0,broken clouds,-21.2,-175.2,Keleti Beach Resort
1202,buala,SB,79.75,clear sky,-8.14,159.59,Maringe Lagoon Lodge
1204,shelburne,CA,64.99,overcast clouds,44.08,-80.2,The Retreat at the Farm
1205,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1206,shaowu,CN,70.05,light rain,27.34,117.48,Yijie Express Hotel
1207,lagoa,PT,70.07,scattered clouds,39.05,-27.98,Casa Das Faias
1208,champasak,LA,74.46,overcast clouds,14.75,106.0,Kiat Ngong Wetland BUNGALOW
1209,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1213,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1214,airai,TL,56.57,broken clouds,-8.93,125.41,Juvinal Martin
1215,gorontalo,ID,74.62,overcast clouds,0.54,123.06,Maqna Hotel by Prasanthi
1216,kruisfontein,ZA,61.0,clear sky,-34.0,24.73,Oyster Bay House Rental
1217,mizdah,LY,79.68,few clouds,31.45,12.98,محمدالمبروك الاريقط
1218,thongwa,MM,75.2,broken clouds,16.76,96.53,Mhaw Wun Marlar Park
1219,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1220,albany,US,78.01,scattered clouds,42.6,-73.97,
1221,manitowoc,US,64.0,overcast clouds,44.07,-87.8,Aloft Apts. LLC
1222,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1223,albany,US,78.01,scattered clouds,42.6,-73.97,
1224,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1225,vierzon,FR,69.8,broken clouds,47.21,2.06,Arche Hôtel Vierzon
1227,vao,NC,69.26,overcast clouds,-22.67,167.48,Hotel Kou-Bugny
1228,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
1229,guanare,VE,85.6,overcast clouds,9.04,-69.74,Nuevo Hotel Coromoto
1230,tunggol,PH,81.16,scattered clouds,5.84,121.15,
1231,arraial do cabo,BR,80.6,few clouds,-22.97,-42.03,Pousada Porto Praia
1232,alta floresta,BR,98.6,smoke,-9.88,-56.09,Floresta Amazonica Hotel
1233,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
1234,gamba,GA,74.73,broken clouds,-2.65,10.0,
1236,hilo,US,80.6,few clouds,19.73,-155.09,Hilo Hawaiian Hotel
1237,san cristobal,VE,89.6,scattered clouds,7.77,-72.22,Pirineos
1241,norman wells,CA,51.8,overcast clouds,65.28,-126.83,Heritage Hotel
1242,port elizabeth,ZA,59.0,few clouds,-33.92,25.57,39 On Nile Guest House
1245,faanui,PF,77.79,clear sky,-16.48,-151.75,Bora-Bora Pearl Beach Resort & Spa
1247,port lincoln,AU,58.73,overcast clouds,-34.73,135.87,Port Lincoln Hotel
1248,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1249,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
1250,jumla,NP,58.24,clear sky,29.27,82.18,Hotel Sundar Rara Karnali
1252,saint-philippe,RE,69.8,mist,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
1254,necochea,AR,61.0,clear sky,-38.55,-58.74,dyd -mar Hotel
1256,yellowknife,CA,51.01,broken clouds,62.46,-114.35,The Explorer Hotel
1257,panorama,GR,81.0,clear sky,40.59,23.03,Panorama Hotel
1258,lebu,CL,53.6,broken clouds,-37.62,-73.65,Hostal Las Lilas
1259,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
1261,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1262,baruun-urt,MN,51.39,clear sky,46.68,113.28,Ахмадын амралт сувилал
1263,gerede,TR,55.81,clear sky,40.8,32.2,Hotel Konuk
1264,lucapa,AO,76.73,clear sky,-8.42,20.74,Residência Ulisses Dos Santos
1265,nikolskoye,RU,55.4,broken clouds,59.7,30.79,Tourist House - Sablino
1267,hilo,US,80.6,few clouds,19.73,-155.09,Hilo Hawaiian Hotel
1268,victoria,HK,84.99,moderate rain,22.29,114.16,Mini Hotel Central
1270,bredasdorp,ZA,60.8,clear sky,-34.53,20.04,Bredasdorp Country Manor
1271,tyler,US,89.6,clear sky,32.35,-95.3,Quality Inn Tyler - Lindale
1272,horizontina,BR,62.01,moderate rain,-27.63,-54.31,Hotel Avenida
1273,paita,PE,75.2,broken clouds,-5.09,-81.11,Hotel Náutico de Paita
1274,benguela,AO,72.7,clear sky,-12.58,13.41,Hotel Praia Morena
1276,lebu,CL,53.6,broken clouds,-37.62,-73.65,Hostal Las Lilas
1277,biu,NG,70.3,light rain,10.61,12.19,EYN LCC MANDARAGIRAU
1279,sur,OM,85.82,clear sky,22.57,59.53,Sur Plaza Hotel
1280,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1281,sakakah,SA,96.8,clear sky,29.97,40.21,Fakhamat Al Orjoana Apartment
1282,port elizabeth,ZA,59.0,few clouds,-33.92,25.57,39 On Nile Guest House
1284,saryozek,KZ,51.58,scattered clouds,44.36,77.98,Gostinitsa
1285,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1287,roald,NO,57.2,shower rain,62.58,6.13,Flem Cabins
1288,esik,KZ,51.8,clear sky,43.36,77.45,"Gostevoy Dom ""Asyl Tau"""
1289,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1291,kargil,IN,53.08,clear sky,34.57,76.1,Caravan Sarai
1292,severo-kurilsk,RU,52.77,scattered clouds,50.68,156.12,Kak Doma
1295,terenos,BR,96.8,broken clouds,-20.44,-54.86,QUINTAS IN CASA
1296,hilo,US,80.6,few clouds,19.73,-155.09,Hilo Hawaiian Hotel
1298,adeje,ES,86.0,few clouds,28.12,-16.73,Gran Tacande Wellness & Relax Costa Adeje
1299,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1300,sistranda,NO,51.8,light rain,63.73,8.83,Hotell Frøya
1301,albany,US,78.01,scattered clouds,42.6,-73.97,
1302,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1303,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
1304,san quintin,MX,81.97,clear sky,30.48,-115.95,Old Mill Hotel
1307,souillac,MU,71.6,shower rain,-20.52,57.52,Bils' Villa
1308,torbay,CA,66.99,few clouds,47.67,-52.73,Gallows Cove
1309,foumban,CM,65.5,moderate rain,5.73,10.9,Hotel Pekassa De Karche
1310,hobart,AU,60.01,overcast clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
1311,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1312,mayor pablo lagerenza,PY,83.88,broken clouds,-19.93,-60.77,
1313,seduva,LT,53.6,few clouds,55.77,23.77,
1314,matara,LK,79.03,overcast clouds,5.95,80.54,Amaloh Boutique Resort
1316,castro,BR,80.65,few clouds,-24.79,-50.01,CHACARA BAILLY
1317,poum,NC,72.03,overcast clouds,-20.23,164.02,Gîte kajeon
1319,sobolevo,RU,55.47,very heavy rain,54.43,31.9,
1320,carnarvon,AU,64.4,broken clouds,-24.87,113.63,Hospitality Carnarvon
1322,portland,US,78.01,scattered clouds,45.52,-122.68,Portland Marriott City Center
1323,ginda,IN,62.01,clear sky,30.69,78.49,Bal uma sankar hotel and restaurant
1324,amboasary,MG,69.8,scattered clouds,-25.03,46.38,DISCOVERY AMBOASARY
1326,cabo san lucas,MX,84.2,scattered clouds,22.89,-109.91,Hotel Tesoro Los Cabos
1329,nioro,GM,77.97,overcast clouds,13.35,-15.75,
1330,santa rosa,PH,80.6,broken clouds,14.31,121.11,Erlyn’s Sta Rosa City Home
1331,fortuna,US,86.0,clear sky,40.6,-124.16,Super 8 by Wyndham Fortuna
1332,caravelas,BR,76.28,clear sky,-17.71,-39.25,Pousada dos Navegantes
1333,challans,FR,68.0,scattered clouds,46.84,-1.87,Citotel Le Challans
1334,muroto,JP,80.58,clear sky,33.28,134.15,Oota Ryokan
1335,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1336,masuda,JP,78.8,few clouds,34.67,131.85,Masuda Green Hotel Morris
1337,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1339,accra,GH,77.0,scattered clouds,5.56,-0.2,Accra City Hotel
1341,kapaa,US,82.4,scattered clouds,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1343,college,US,53.6,broken clouds,64.86,-147.8,Pike's Waterfront Lodge
1344,pridonskoy,RU,59.0,scattered clouds,51.68,39.07,Apartment na 9-go Yanvarya
1345,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1349,puerto el triunfo,SV,87.8,scattered clouds,13.28,-88.55,Hotel Jardin
1351,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1352,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1353,saint-georges,GD,86.0,light intensity shower rain,12.06,-61.75,Siesta Hotel
1354,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1355,itarema,BR,82.94,clear sky,-2.92,-39.92,Windvillage
1357,klaksvik,FO,51.8,drizzle,62.23,-6.59,Airbnb rooms
1360,saint-philippe,RE,69.8,mist,-21.36,55.77,"Chambres d'hôte ""La Trinité"""
1361,pisco,PE,64.99,scattered clouds,-13.7,-76.22,Hostal San Isidro Oficial
1362,caravelas,BR,76.28,clear sky,-17.71,-39.25,Pousada dos Navegantes
1364,jatiroto,ID,71.47,clear sky,-7.88,111.12,Mushola Al Huda
1365,saint-joseph,RE,69.8,mist,-21.37,55.62,"""Plantation Bed and Breakfast"
1366,pisco,PE,64.99,scattered clouds,-13.7,-76.22,Hostal San Isidro Oficial
1367,albany,US,78.01,scattered clouds,42.6,-73.97,
1370,eldorado,BR,89.33,overcast clouds,-23.79,-54.28,Villa Verde Hotel
1372,hermanus,ZA,59.63,clear sky,-34.42,19.23,Misty Waves Boutique Hotel
1374,matara,LK,79.03,overcast clouds,5.95,80.54,Amaloh Boutique Resort
1377,airai,TL,56.57,broken clouds,-8.93,125.41,Juvinal Martin
1379,isangel,VU,69.8,overcast clouds,-19.55,169.27,Volcano Sea View Tree House
1380,bredasdorp,ZA,60.8,clear sky,-34.53,20.04,Bredasdorp Country Manor
1381,rybnaya sloboda,RU,59.0,few clouds,55.46,50.14,Гостиница Аяз
1382,kangaba,ML,75.58,light rain,11.93,-8.42,Hôtel Mandé
1383,guerrero negro,MX,88.11,clear sky,27.98,-114.06,"Casa Laguna, Bed & Breakfast"
1384,bubaque,GW,80.38,scattered clouds,11.28,-15.83,Casa Dora - Mango Lodge
1385,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1386,kloulklubed,PW,85.41,overcast clouds,7.04,134.26,Storyboard Beach Resort
1390,jamestown,US,66.99,few clouds,42.1,-79.24,Hampton Inn & Suites Jamestown
1391,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1392,butaritari,KI,82.89,scattered clouds,3.07,172.79,Isles Sunset Lodge
1393,kendari,ID,74.53,overcast clouds,-3.94,122.5,Hotel Wixel
1396,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1397,lasa,IT,53.6,scattered clouds,46.62,10.7,Pension Feldgärtenhof
1398,guerrero negro,MX,88.11,clear sky,27.98,-114.06,"Casa Laguna, Bed & Breakfast"
1399,cape town,ZA,63.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
1400,buluang,PH,78.44,overcast clouds,13.31,123.34,Enon Beach Resort
1402,nikolskoye,RU,55.4,broken clouds,59.7,30.79,Tourist House - Sablino
1403,georgetown,MY,80.6,few clouds,5.41,100.34,Cititel Penang
1404,vilcun,CL,60.01,scattered clouds,-38.65,-72.23,"Rayen-Co, Rural Tourism"
1405,hithadhoo,MV,82.9,overcast clouds,-0.6,73.08,Scoop Guest House
1406,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
1407,port alfred,ZA,62.04,clear sky,-33.59,26.89,The Halyards Hotel
1408,nikolskoye,RU,55.4,broken clouds,59.7,30.79,Tourist House - Sablino
1409,kapaa,US,82.4,scattered clouds,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1410,puerto ayora,EC,77.0,scattered clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
1411,sao filipe,CV,79.5,light rain,14.9,-24.5,Tortuga B&B
1412,new norfolk,AU,60.01,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
1413,thunder bay,CA,55.99,broken clouds,48.4,-89.32,Victoria Inn Hotel and Convention Centre
1414,miri,MY,78.8,scattered clouds,4.41,114.01,"Mega Hotel, Miri"
1415,atuona,PF,78.87,few clouds,-9.8,-139.03,Villa Enata
1416,rikitea,PF,73.18,clear sky,-23.12,-134.97,Pension Maro'i
